gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000082996.15,RNF13,-1.45467264911,-0.109437914405,0.145759907964,0.0258558686316,0.0339713118744,0.000661105702816,0.000445068017502,16,16,16
ENSG00000261701.2,HPR,-1.45386693441,-0.047951474994,0.145983201692,0.138642082051,0.156488807213,4.14760601254e-14,9.04443445374e-14,31,34,34
ENSG00000177885.9,GRB2,-1.45304682813,-0.103606654053,0.146210752643,0.017911253758,0.017588560411,0.0146881524973,0.00743971000279,18,18,18
ENSG00000113263.8,ITK,-1.45302331448,-0.314441150439,0.146217280862,0.00253926676379,0.00826799515704,0.0951240124316,0.0381490294037,1,1,1
ENSG00000269402.1,AC116407.2,1.45296359884,0.0697878222392,0.146233861035,0.0231779798205,0.0203708055973,0.00859549394729,0.00460680208094,25,26,26
ENSG00000128322.6,IGLL1,-1.45248758554,-0.57334034894,0.146366078581,0.000937131741243,0.00694406578295,0.126262478401,0.0485038179036,3,3,3
ENSG00000147852.11,VLDLR,1.45196814461,0.0583048164821,0.146510462934,0.0673554002143,0.117525422985,9.37962428365e-11,1.50876321784e-10,37,38,38
ENSG00000169495.4,HTRA4,1.45104480478,0.0872471211255,0.146767384412,0.025712670546,0.014576690712,0.026448017797,0.0125519754229,23,24,24
ENSG00000011485.10,PPP5C,1.45059076448,0.0349169478915,0.146893848517,0.285964997063,0.426473749296,1.81444768425e-42,2.93558400886e-41,15,15,15
ENSG00000198099.4,ADH4,1.45032894129,0.204393881954,0.146966812154,0.0082339992421,0.0104317305683,0.0606969883467,0.0259128368906,10,10,10
ENSG00000172236.12,TPSAB1,-1.45013336986,-0.142329454252,0.147021331146,0.0185459828539,0.0357501917636,0.000474346107265,0.000329146281726,5,5,5
ENSG00000197375.8,SLC22A5,1.44924157942,0.0514823570635,0.147270129554,0.126075948545,0.208316879734,8.53029527886e-19,2.84086665459e-18,14,14,14
ENSG00000113070.6,HBEGF,-1.44856406516,-0.143177913821,0.147459362651,0.0143695609489,0.011641643422,0.0474687881375,0.0209502242395,14,15,15
ENSG00000119703.12,ZC2HC1C,-1.44790435937,-4.97614871206,0.147643800301,4.83622391307e-06,0.0101045949131,0.0649068495384,0.0274855155441,4,5,5
ENSG00000100154.10,TTC28,1.44728776666,0.0964038988515,0.147816343939,0.0167628185868,0.0469408171634,5.91280428126e-05,4.75521261618e-05,14,14,14
ENSG00000184271.11,POU6F1,-1.44680926719,-0.060225066451,0.14795035054,0.0462253041215,0.0662415067352,1.62462608858e-06,1.64944648733e-06,9,9,9
ENSG00000052126.10,PLEKHA5,1.44647202224,0.0551931583533,0.148044853729,0.0221839290477,0.00827402862238,0.0950029034341,0.0381147131361,26,26,26
ENSG00000141627.9,DYM,1.44596881384,0.14945457409,0.148185949138,0.015147666233,0.0215613733623,0.00684577783439,0.0037488257119,22,22,22
ENSG00000105928.9,DFNA5,-1.44588980828,-0.0505517427944,0.14820811096,0.0720878241479,0.105529623452,9.54021265637e-10,1.38852767032e-09,28,28,28
ENSG00000131067.12,GGT7,1.44576131348,0.118901979638,0.148244160398,0.0201173563051,0.0378114020095,0.000323037236143,0.000231322674463,9,10,10
ENSG00000167513.4,CDT1,1.4457215783,0.06565725359,0.14825530953,0.0852094056138,0.0397482185171,0.000225237861367,0.000165592794921,72,73,73
ENSG00000177464.4,GPR4,1.44566979451,0.167131462016,0.148269840289,0.0158516054465,0.0120244765042,0.0439450118449,0.0196159620078,15,16,16
ENSG00000054148.13,PHPT1,1.44461785211,1.32055099634,0.14856525554,0.000181021950287,0.0104010788038,0.0610788617116,0.0260581220417,5,6,6
ENSG00000124181.10,PLCG1,1.44452387525,0.0792928337547,0.148591668764,0.0251369400033,0.00943212145419,0.0745674348692,0.0309287822797,24,25,25
ENSG00000109920.8,FNBP4,-1.44445114267,-0.0623343716043,0.148612113511,0.0371682093128,0.0191043233843,0.010961557495,0.00571847075888,20,25,25
ENSG00000171428.9,NAT1,1.44373148565,0.0446489043177,0.148814521122,0.0711062211039,0.0249945396624,0.00356656221422,0.00207903192744,64,64,64
ENSG00000084764.6,MAPRE3,-1.44369114514,-0.143530085117,0.148825873347,0.0181304899368,0.0201326261621,0.00899690886665,0.0047952963775,12,12,12
ENSG00000136960.8,ENPP2,1.44364430103,0.0518780148701,0.148839056578,0.0119211821437,0.00990178012472,0.0676716904578,0.0284306773832,10,10,10
ENSG00000176490.4,DIRAS1,1.44309899854,0.0805245318748,0.148992585423,0.0381517672761,0.0377042447031,0.000329550146497,0.000235650032422,32,33,33
ENSG00000080546.9,SESN1,1.44257072117,0.171635344808,0.149141436141,0.0175240111544,0.0183391863239,0.012703520554,0.00652407779439,14,14,14
ENSG00000048162.15,NOP16,-1.44238324553,-0.148755072465,0.149194287724,0.0118386295324,0.0168417344788,0.0169790055356,0.00844148654766,15,17,17
ENSG00000056050.6,C4orf27,1.44182575924,0.209282041695,0.149351534105,0.006034662255,0.00763275194665,0.108865295984,0.0427908131722,4,4,4
ENSG00000137393.8,RNF144B,1.44147024131,0.130359646253,0.149451878664,0.0235912102228,0.0131790795853,0.0348810564188,0.0160382233321,31,31,31
ENSG00000165934.8,CPSF2,1.44118311029,0.0647473634266,0.149532958637,0.101356885847,0.184359924736,1.35475495268e-16,3.67282956192e-16,16,16,16
ENSG00000113282.9,CLINT1,-1.43850713627,-0.0953087578365,0.15029021412,0.0464779927061,0.108660979119,5.21977182663e-10,7.7961930306e-10,15,15,15
ENSG00000153064.7,BANK1,-1.43772715218,-0.100656757682,0.150511485904,0.0107979159675,0.0245193759975,0.0039021075449,0.00225263682157,4,4,4
ENSG00000151348.9,EXT2,1.43772077345,0.0309016070215,0.150513296492,0.169804467876,0.240257544861,7.87209823851e-22,3.29568308856e-21,29,29,29
ENSG00000102962.4,CCL22,1.43613463526,0.155642705439,0.150964034237,0.0113101739491,0.00690091504075,0.127450437282,0.0487847984713,23,23,23
ENSG00000116473.10,RAP1A,-1.4354621817,-0.129284961219,0.151155437626,0.0185070993321,0.0303130555117,0.0013106893054,0.000832327766126,12,12,12
ENSG00000142166.8,IFNAR1,1.43507666006,0.0684358673501,0.151265253692,0.0468587442639,0.0514363409811,2.56369373978e-05,2.17271587937e-05,31,31,31
ENSG00000120278.10,PLEKHG1,-1.43479496413,-0.0565328813473,0.151345533369,0.0765862285932,0.0355589606242,0.000491569911035,0.000340244475741,69,72,72
ENSG00000081019.9,RSBN1,1.43454601228,0.0903152355295,0.151416508421,0.0152952838512,0.00704758080021,0.123462316417,0.0475665781432,15,15,15
ENSG00000173846.8,PLK3,1.4345267327,0.101019956754,0.151422006001,0.0407579243201,0.0160311906799,0.019883894168,0.00973517201144,38,41,41
ENSG00000171766.11,GATM,-1.43406909507,-0.102164702395,0.151552546181,0.0329859615149,0.0746203926763,3.38122790771e-07,3.73205365185e-07,17,17,17
ENSG00000179144.4,GIMAP7,1.43280812115,0.118959903163,0.151912679843,0.0246548339082,0.0438741250969,0.000104559172951,8.07535477757e-05,11,11,11
ENSG00000141252.15,VPS53,-1.43222267138,-0.027866525701,0.152080105409,0.409013839536,0.603118262088,2.10122239641e-69,1.4636973317e-67,37,39,39
ENSG00000136002.12,ARHGEF4,1.43135560195,0.122705106786,0.15232832596,0.0254745803471,0.0134403906585,0.0331146662747,0.0153527140781,25,25,25
ENSG00000169738.3,DCXR,-1.43095443448,-0.142293598162,0.152443274585,0.0145987381037,0.0298721836416,0.00142364801948,0.000897227016593,2,2,2
ENSG00000172123.8,SLFN12,-1.42878178935,-0.0570982654383,0.15306696125,0.0612264295242,0.101754734973,1.9693941862e-09,2.7792459688e-09,17,18,18
ENSG00000184350.8,MRGPRE,-1.42758309858,-0.048344674184,0.153411891207,0.143483997259,0.105757715612,9.13071888403e-10,1.33124590769e-09,64,65,65
ENSG00000153044.5,CENPH,-1.42752952791,-1.22343734732,0.153427320254,0.000219406872043,0.00925953831814,0.0772867628517,0.0319194291,2,2,2
ENSG00000168779.15,SHOX2,-1.42745044994,-0.0451055769685,0.15345009789,0.0943136674283,0.0936721713509,9.22407887069e-09,1.21425468676e-08,55,57,57
ENSG00000215568.3,GAB4,1.42656934165,0.225446426071,0.153704066478,0.00524832047086,0.00852365500583,0.0901356161745,0.0364222206794,3,3,3
ENSG00000170638.5,TRABD,-1.42646747638,-0.0254803087151,0.153733448479,0.27480138861,0.153914985006,6.97527020722e-14,1.49377745854e-13,136,138,138
ENSG00000175985.8,PLEKHD1,1.42625051547,0.2174261192,0.153796042883,0.00517791175544,0.0128812222468,0.0370146548167,0.0168738358302,6,6,6
ENSG00000109861.11,CTSC,-1.42576329474,-0.0355581595848,0.153936679316,0.160975712777,0.258849041025,1.1820633519e-23,5.55112819157e-23,21,22,22
ENSG00000146109.3,ABT1,1.42475108325,0.121273363383,0.154229166975,0.0175211226657,0.0224837469865,0.00574237391944,0.00319936814435,18,18,18
ENSG00000100109.12,TFIP11,-1.42459861716,-0.0230641021175,0.154273260003,0.281813525259,0.403577060789,1.33885718951e-39,1.76710524036e-38,21,21,21
ENSG00000140395.4,WDR61,1.42435510096,0.138266881205,0.154343704488,0.0135278869983,0.0348460462791,0.000561501248468,0.000384201015071,2,2,2
ENSG00000124532.10,MRS2,1.42200661643,0.0852908837133,0.155024330187,0.0324909707951,0.0464467009038,6.48156028724e-05,5.17315087623e-05,18,18,18
ENSG00000176087.10,SLC35A4,-1.42197860249,-0.0676874062626,0.155032462778,0.0708182787681,0.126282949058,1.69665507919e-11,2.91422088638e-11,18,21,21
ENSG00000133193.8,FAM104A,1.42178990963,0.24723216499,0.155087249719,0.00552043093202,0.0160589532294,0.0197763950416,0.00968821481671,13,14,14
ENSG00000118898.11,PPL,1.42062156307,0.121218792456,0.155426806324,0.0258323664439,0.0237048912535,0.00455337307257,0.00258985170326,20,20,20
ENSG00000164654.11,MIOS,-1.42018949045,-0.135099482565,0.15555252245,0.0168377220171,0.0124374179463,0.0404494647322,0.0182275950247,20,20,20
ENSG00000163171.6,CDC42EP3,-1.4190416656,-0.114746410766,0.155886869158,0.0282113587824,0.0372855248272,0.000356287238053,0.000253037162963,15,16,16
ENSG00000112799.4,LY86,-1.41892586148,-0.0473453783191,0.155920631679,0.138197735497,0.198817057408,6.47310049344e-18,1.97089913867e-17,45,46,46
ENSG00000132561.9,MATN2,1.41819237373,0.0565380031662,0.156134607834,0.0674639223094,0.100461557394,2.52307620791e-09,3.49893025061e-09,25,26,26
ENSG00000116791.9,CRYZ,1.41810238515,0.032790719615,0.156160875018,0.312976468485,0.395413107419,1.32753186551e-38,1.60052838341e-37,45,48,48
ENSG00000157111.8,TMEM171,1.41783962571,0.0638151528763,0.156237592278,0.0439512343941,0.0538497164933,1.63660265623e-05,1.43251898424e-05,32,32,32
ENSG00000155755.14,TMEM237,-1.41779126018,-0.104620028843,0.156251716563,0.0317204919326,0.0226045036568,0.0056119410766,0.00312947852406,25,25,25
ENSG00000009413.11,REV3L,1.41740985561,0.199896397848,0.156363132866,0.00980632007886,0.00786127389608,0.103687802041,0.041064687571,15,15,15
ENSG00000128309.12,MPST,1.4169576799,0.0920177001595,0.156495300964,0.041444800402,0.0156110371262,0.0215862354814,0.0104867441126,45,46,46
ENSG00000157240.2,FZD1,-1.41692671182,-0.0433480840669,0.156504355837,0.141759718025,0.193645349853,1.93255494803e-17,5.64183587223e-17,30,31,31
ENSG00000124226.7,RNF114,1.41690986092,0.048076779185,0.156509283101,0.0765154530683,0.0385681727815,0.00028057162268,0.000203234971558,57,58,58
ENSG00000160471.8,COX6B2,1.41636776091,0.106282128449,0.1566678579,0.0433048073843,0.0598440167253,5.36119858109e-06,5.02596972633e-06,28,30,30
ENSG00000099968.13,BCL2L13,1.41610234406,0.162912274221,0.156745541906,0.0147056601909,0.035079717421,0.000537543613912,0.000369319809598,5,5,5
ENSG00000212670.1,AL161915.1,-1.41559618338,-0.0129522610959,0.156893769406,0.185979950631,0.189550690489,4.57296103719e-17,1.29872905976e-16,56,57,57
ENSG00000166189.6,HPS6,-1.4153930006,-0.0239458682606,0.156953300703,0.212570004603,0.236014194546,2.02414766291e-21,8.22694867782e-21,40,43,43
ENSG00000175445.10,LPL,-1.41423266356,-0.0690891639721,0.157293600443,0.0251375896012,0.0220772651431,0.00620447091452,0.00343015280954,22,23,23
ENSG00000115107.15,STEAP3,-1.41179277999,-0.0483262301377,0.158010984987,0.0991314397746,0.152393559752,9.47811532799e-14,1.99904189008e-13,28,28,28
ENSG00000170909.9,OSCAR,1.41069309898,0.0533487378215,0.158335126699,0.125482761469,0.223513053026,3.17672381884e-20,1.17152701394e-19,10,10,10
ENSG00000182199.6,SHMT2,1.41003779477,0.0616498758408,0.158528523277,0.0514755412685,0.0321653205137,0.000926541920588,0.000603512270563,42,42,42
ENSG00000104290.6,FZD3,-1.4097483411,-0.0941127537494,0.15861400518,0.0276952963363,0.0428952920985,0.000125429573705,9.59854191164e-05,18,20,20
ENSG00000019169.9,MARCO,-1.40945829847,-0.0221687861735,0.158699696007,0.195656873435,0.208547675877,8.1181455071e-19,2.71080735248e-18,51,51,51
ENSG00000109854.9,HTATIP2,1.40826867497,0.0820286130512,0.159051527621,0.051413491073,0.0928055689796,1.08782388e-08,1.41934171035e-08,19,19,19
ENSG00000149357.5,LAMTOR1,1.40789688487,0.183678461287,0.159161605658,0.00300485602366,0.00740516252796,0.11430406204,0.0445653569314,6,6,6
ENSG00000103351.8,CLUAP1,1.40777056875,0.047852379696,0.159199017917,0.0729444853228,0.144267050375,4.83476858085e-13,9.49437879292e-13,11,11,11
ENSG00000054654.11,SYNE2,1.4074386616,0.167518651934,0.159297353755,0.010573395215,0.0098773937037,0.0680124766704,0.0285403806974,18,18,18
ENSG00000055955.11,ITIH4,1.40714596534,0.0345370982282,0.159384110506,0.274025957457,0.334625086894,1.40866715001e-31,1.15821799544e-30,22,24,24
ENSG00000090857.9,PDPR,1.407143054,0.0483724703874,0.159384973622,0.0268232596397,0.0111098761201,0.0528633765663,0.0230311633182,18,20,20
ENSG00000152137.2,HSPB8,-1.40701980889,-0.0888762614269,0.15942151498,0.0158130869192,0.029943539105,0.00140472183936,0.000885760897602,9,10,10
ENSG00000103852.8,TTC23,-1.40683474728,-0.159417281815,0.159476396421,0.0149475444963,0.0291205633889,0.00163930630917,0.00101958009345,10,10,10
ENSG00000154380.12,ENAH,-1.40682065001,-0.0421240132316,0.159480577662,0.0406283549644,0.0130773806851,0.0355947626831,0.0163214951041,34,34,34
ENSG00000162366.3,PDZK1IP1,-1.40622500214,-0.040557277007,0.159657322147,0.116727138303,0.157665011346,3.26902966148e-14,7.20374547512e-14,35,35,35
ENSG00000105479.11,CCDC114,1.4061905354,0.0675350584879,0.159667553873,0.0874504836515,0.167887931831,4.07691628167e-15,9.80232834214e-15,14,14,14
ENSG00000104892.12,KLC3,1.4054008144,0.0585881243201,0.159902124718,0.0638801783342,0.0171727766557,0.0159214412592,0.00798695068351,56,57,57
ENSG00000076685.14,NT5C2,1.40455912969,0.110391835798,0.160152417109,0.0266101793094,0.0289253569192,0.00170051333885,0.0010541236138,23,25,25
ENSG00000258512.1,RP11-796G6.2,-1.40434600853,-0.106048368723,0.160215840073,0.0100367560818,0.0143105131532,0.0278734741649,0.0131711524291,4,4,4
ENSG00000115947.9,ORC4,1.40432308866,0.23144208286,0.160222661952,0.0063939396007,0.0116814126114,0.0470893167536,0.0208193864945,8,8,8
ENSG00000186026.6,ZNF284,-1.40393062371,-0.0937338027572,0.160339509466,0.0213029789376,0.0536634477717,1.69430346342e-05,1.47889497505e-05,6,6,6
ENSG00000130948.5,HSD17B3,-1.40362618211,-0.0978166075597,0.16043019438,0.0079304236272,0.00691769689075,0.126986960602,0.0486999458015,8,9,9
ENSG00000135437.5,RDH5,-1.40326870064,-0.0320230708359,0.160536727914,0.274660446188,0.266284096076,2.142870695e-24,1.0662208966e-23,65,69,69
ENSG00000181350.7,FAM211A,1.40291307094,0.133027886772,0.160642762641,0.0124212610963,0.0321867601563,0.000922833390573,0.000601252852324,5,5,5
ENSG00000185189.11,NRBP2,1.40207280313,0.0778411960388,0.160893507551,0.048616430262,0.0372228049959,0.000360475384255,0.000255721919695,24,24,24
ENSG00000232859.5,LYRM9,1.40194130225,0.0955471863763,0.160932775564,0.0129599602869,0.0181155336304,0.0132643487262,0.00679227712232,9,9,9
ENSG00000181444.8,ZNF467,1.40189927877,0.052987836036,0.160945325893,0.0478875530647,0.054243000562,1.52113993605e-05,1.34034325569e-05,20,20,20
ENSG00000224186.4,CTC-349C3.1,1.40172640485,0.065881441432,0.160996962537,0.0433189023373,0.0134548346493,0.0330197836463,0.0153143868864,44,46,46
ENSG00000186818.8,LILRB4,-1.40148472013,-0.0624752159924,0.161069173626,0.035900591153,0.0587227125122,6.60692492934e-06,6.13418046659e-06,15,15,15
ENSG00000180198.11,RCC1,-1.40097031758,-0.0620696738876,0.1612229494,0.0154484794118,0.0129092004258,0.0368085791809,0.0167921025424,12,12,12
ENSG00000162004.12,CCDC78,1.40092687203,0.180400797734,0.16123594211,0.00632722380687,0.0102303687137,0.063252749554,0.0268849453369,4,4,4
ENSG00000149262.12,INTS4,-1.40012869465,-0.0818279838222,0.161474783691,0.0560917136564,0.067687804115,1.23969286983e-06,1.27777314145e-06,29,29,29
ENSG00000125864.7,BFSP1,1.39997012348,0.17445175942,0.161522265327,0.00911709656395,0.0192230240798,0.010714041598,0.00560333357442,3,3,3
ENSG00000072310.12,SREBF1,-1.39955796558,-0.0765174628367,0.161645728816,0.0641939356352,0.114793893694,1.59421260513e-10,2.50807016676e-10,11,11,11
ENSG00000170445.8,HARS,-1.39835833003,-0.0436977028786,0.162005489787,0.0254041521004,0.00945139679693,0.0742701346976,0.0308207624379,19,19,19
ENSG00000105948.9,TTC26,-1.39816796368,-0.0475865881226,0.162062634627,0.0804774911669,0.0844184011695,5.33784089568e-08,6.47600102401e-08,31,31,31
ENSG00000250799.5,PRODH2,1.39814763669,0.081681080566,0.162068737352,0.0181831182559,0.00830974952725,0.0942892963638,0.0378566496298,18,19,19
ENSG00000165678.15,GHITM,1.39791279832,0.0189496259587,0.162139254922,0.196872350928,0.184397067088,1.34429862015e-16,3.64842600272e-16,91,93,93
ENSG00000124422.7,USP22,1.39781737941,0.0484354109773,0.162167914051,0.105889511257,0.136581076104,2.22945438592e-12,4.14139431905e-12,44,46,46
ENSG00000198160.10,MIER1,1.39741637378,0.136548120759,0.162288398135,0.0172463407339,0.0179173395489,0.0137824874943,0.00702496662064,19,19,19
ENSG00000234719.4,RP11-166B2.1,1.3971079078,0.0698962322426,0.162381124185,0.0738356415861,0.15213537493,9.98384767729e-14,2.10040697437e-13,6,6,6
ENSG00000176463.9,SLCO3A1,1.39686331612,0.188019357456,0.162454677792,0.00882604470366,0.031149193908,0.0011206286115,0.000719099376471,3,3,3
ENSG00000006007.7,GDE1,-1.39610377227,-0.200328015003,0.162683248037,0.00591031936686,0.00751712293168,0.111592194755,0.0436982713004,3,3,3
ENSG00000142207.5,URB1,-1.39575502326,-0.0417694495574,0.162788278634,0.110313542736,0.199529408348,5.56489379552e-18,1.71440820355e-17,12,12,12
ENSG00000105072.4,C19orf44,-1.39564171876,-0.120316097052,0.16282241286,0.0172076871954,0.0108811184825,0.0553792157956,0.0239483421077,23,23,23
ENSG00000205937.7,RNPS1,-1.39464026731,-0.0717018692665,0.163124345868,0.0583054108981,0.0968833316124,5.00081239465e-09,6.73507825798e-09,8,8,8
ENSG00000156958.10,GALK2,-1.39462586277,-0.140867304723,0.163128691848,0.0182261810045,0.0345014228856,0.000598805261242,0.000407502123315,8,8,8
ENSG00000117475.9,BLZF1,-1.39457529981,-0.0841022753771,0.163143947842,0.0560204004954,0.12293663149,3.2664826419e-11,5.49763429448e-11,11,11,11
ENSG00000104921.10,FCER2,1.39429488366,0.26668213864,0.163228575302,0.00582608924325,0.024632134073,0.00381969722767,0.00221270294739,2,2,2
ENSG00000145692.10,BHMT,-1.39336717129,-2.21826004997,0.163508787721,4.359282031e-05,0.0107908812628,0.0564061004206,0.0243504202282,1,1,1
ENSG00000101343.10,CRNKL1,-1.39291925615,-0.0489310955229,0.163644208719,0.0749520063033,0.0266292331639,0.00261940551186,0.00157072613252,72,72,72
ENSG00000106772.13,PRUNE2,-1.39277705453,-0.0226024241943,0.163687219103,0.52610827087,0.672603378944,1.80471636702e-83,4.11431967474e-81,18,19,19
ENSG00000079277.15,MKNK1,1.39272798276,0.0341711965722,0.163702063356,0.210268512323,0.281102614411,6.77373646289e-26,3.84315399916e-25,18,21,21
ENSG00000160352.11,ZNF714,-1.39189792992,-0.272343005764,0.163953308806,0.00369832213483,0.00782662452555,0.104455240262,0.0413229427218,5,5,5
ENSG00000150477.10,KIAA1328,1.39149039442,0.0834488508315,0.164076770432,0.0253464010269,0.0279998169401,0.00202360006168,0.00123440868282,28,28,28
ENSG00000170421.7,KRT8,-1.39143663125,-0.112828967154,0.164093063048,0.0396518324736,0.020158446043,0.00895248616528,0.00477467950788,35,38,38
ENSG00000185507.15,IRF7,1.39134342365,0.151637042973,0.164121311955,0.0131459474084,0.0102407799134,0.0631178474691,0.0268367037495,15,15,15
ENSG00000228157.2,AC007952.5,1.39126474639,0.0848428791856,0.16414515993,0.0265869546242,0.0466679610349,6.22040919229e-05,4.98215973557e-05,5,5,5
ENSG00000103966.5,EHD4,1.39086230323,0.0612188844724,0.164267185871,0.0577733193411,0.083983494595,5.79518873279e-08,7.00038613201e-08,27,28,28
ENSG00000119969.10,HELLS,1.39053814775,0.218546471108,0.16436552366,0.00817923849235,0.0199312700832,0.00935113346757,0.00495880125392,6,6,6
ENSG00000141556.16,TBCD,-1.38998546163,-0.0718987891358,0.164533292144,0.072338342878,0.115859036294,1.29654714303e-10,2.05784654627e-10,12,13,13
ENSG00000183856.6,IQGAP3,1.38991078123,0.0364478879654,0.16455597135,0.0484098636828,0.0217116152705,0.00665235365718,0.00365120260065,49,50,50
ENSG00000176531.6,PHLDB3,-1.38973989995,-0.0813926592621,0.164607874033,0.0384883852768,0.0479712492843,4.8821937496e-05,3.97508165804e-05,16,17,17
ENSG00000129317.10,PUS7L,-1.38970784877,-0.0900991792587,0.16461761048,0.0149824247471,0.0298260901968,0.0014360100569,0.000904125952681,10,10,10
ENSG00000140497.12,SCAMP2,-1.38966047498,-0.0475041708376,0.164632002397,0.129365688162,0.113039261069,2.23982208543e-10,3.48010023592e-10,33,33,33
ENSG00000184903.5,IMMP2L,1.38916931211,0.0955456049673,0.164781271026,0.0373811109193,0.0488817816067,4.12204581278e-05,3.39251768843e-05,23,24,24
ENSG00000176731.7,C8orf59,-1.38909103864,-0.105137736363,0.164805068419,0.0344971596399,0.056386287357,1.02082804699e-05,9.27860429801e-06,9,9,9
ENSG00000145782.8,ATG12,-1.3881243346,-0.0803764323711,0.165099187705,0.0430150558086,0.0623080083479,3.38635303819e-06,3.28895366755e-06,27,27,27
ENSG00000110203.4,FOLR3,-1.38773962744,-0.0148940063524,0.165216344538,0.422030157407,0.448517788127,2.44503501824e-45,4.75310199708e-44,44,45,45
ENSG00000162877.8,PM20D1,1.38766983684,0.0461166796764,0.165237604929,0.236768784481,0.345661806443,8.34648635079e-33,7.2645193273e-32,22,22,22
ENSG00000113971.14,NPHP3,-1.38729669969,-0.0341045614949,0.165351309065,0.265470752779,0.373761653385,5.03831576571e-36,5.24264077113e-35,30,30,30
ENSG00000149679.7,CABLES2,-1.38656068104,-0.0569219324652,0.165575764803,0.0889015138947,0.100902002766,2.31897915994e-09,3.23976980589e-09,38,39,39
ENSG00000105835.7,NAMPT,1.3863993807,0.144387140965,0.165624985458,0.0125164546957,0.0130241373086,0.0359744631476,0.016463668244,19,20,20
ENSG00000111676.10,ATN1,1.38589263144,0.100818428436,0.165779691158,0.0338001048437,0.0333214449452,0.000746436955421,0.000496384670576,19,34,34
ENSG00000110917.3,MLEC,1.38545242198,0.120498559412,0.165914171111,0.0255646727981,0.0487499742469,4.22428406526e-05,3.47096589488e-05,16,16,16
ENSG00000145569.5,FAM105A,1.38539310063,0.154031320297,0.165932299513,0.0057343403312,0.0114590606102,0.0492526376412,0.0216460913412,7,7,7
ENSG00000173193.9,PARP14,-1.38537653194,-0.0539014118678,0.165937363113,0.0778477246361,0.119547488821,6.3281361904e-11,1.0358546325e-10,17,17,17
ENSG00000100991.7,TRPC4AP,-1.38463900212,-0.0359231064169,0.166162879299,0.09254091365,0.0987159809268,3.52356324096e-09,4.80748927748e-09,20,20,20
ENSG00000154328.11,NEIL2,1.38426681094,0.0554943324133,0.166276772522,0.0999700821533,0.099474247841,3.04788701111e-09,4.19040297916e-09,29,29,29
ENSG00000103249.13,CLCN7,1.38409372693,0.0330495351316,0.166329757486,0.141564551563,0.251715111467,5.99107523684e-23,2.66856717358e-22,11,11,11
ENSG00000185658.9,BRWD1,-1.38385115456,-0.0705955594387,0.16640403579,0.0633271622732,0.034824599794,0.000563753101694,0.000385321279077,45,49,49
ENSG00000145217.9,SLC26A1,1.38351338186,0.0482418512057,0.166507507014,0.133223374205,0.188697905712,5.46865066163e-17,1.54436153549e-16,21,24,24
ENSG00000112531.12,QKI,1.38261644117,0.0351893473693,0.1667825051,0.106053717185,0.16875568963,3.41289097995e-15,8.27720359119e-15,16,19,19
ENSG00000148985.15,PGAP2,-1.38256849687,-0.172190174061,0.166797214219,0.0128518775974,0.0276583577318,0.00215785828085,0.00131152162453,4,4,4
ENSG00000134982.12,APC,1.38233002149,0.281835157261,0.166870391994,0.00394782280788,0.00844548163956,0.0916301982573,0.0369260552102,3,3,3
ENSG00000115368.5,WDR75,1.38050914081,0.0899827626762,0.167429937186,0.00438254819158,0.0107253184944,0.057164796762,0.0246059390659,4,4,4
ENSG00000168778.7,TCTN2,1.38042121778,0.0660559322317,0.16745699101,0.0344321170444,0.0377438283264,0.00032712909773,0.000234052300516,24,24,24
ENSG00000136144.7,RCBTB1,-1.37952572455,-0.0421397893004,0.167732720408,0.143456767315,0.199197623906,5.97094973612e-18,1.830509016e-17,29,29,29
ENSG00000079691.15,LRRC16A,-1.37904987569,-0.0479658922808,0.167879376675,0.150441142295,0.213579305486,2.74844479711e-19,9.40296467547e-19,37,37,37
ENSG00000126243.4,LRFN3,-1.37865946809,-0.0404886745315,0.167999771899,0.0996391401844,0.0474081079837,5.42092007711e-05,4.38665206354e-05,64,65,65
ENSG00000099804.4,CDC34,1.37819412421,0.0381301296338,0.168143360907,0.198225008565,0.160680507253,1.77329892448e-14,3.98473566334e-14,71,73,73
ENSG00000047410.9,TPR,1.37778040497,0.279306583179,0.16827109769,0.00259214745683,0.0139307652321,0.0300462290757,0.0140942762766,2,3,3
ENSG00000108846.11,ABCC3,-1.37739994438,-0.0489542675295,0.168388630075,0.159156874007,0.217602998535,1.15047418688e-19,4.04073554313e-19,33,33,33
ENSG00000023191.12,RNH1,1.37725830553,0.0456839749204,0.168432401072,0.0795364044754,0.0725802266036,4.9586208827e-07,5.36913236445e-07,35,35,35
ENSG00000163395.12,IGFN1,-1.37701012723,-0.121942372901,0.1685091168,0.0216682730429,0.0335011381607,0.000721791934838,0.00048153555416,23,24,24
ENSG00000162723.5,SLAMF9,1.37655847103,0.0979487209504,0.168648797965,0.0225701509303,0.0109725547374,0.0543587905344,0.0235639548897,20,20,20
ENSG00000198925.6,ATG9A,-1.37639045125,-0.208060812212,0.168700782662,0.0069419310681,0.00890049859191,0.0832906141646,0.0340402290913,4,4,4
ENSG00000113231.9,PDE8B,1.37581945346,0.0724203472442,0.168877537129,0.056896617463,0.0875116763623,2.97237711012e-08,3.70473964234e-08,21,22,22
