gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000173898.7,SPTBN2,-3.03102493286,-0.548317811632,0.00243725121197,0.000340233907921,0.0207221760946,0.00803633003784,0.00433490893632,1,1,1
ENSG00000166529.10,ZSCAN21,-3.02835850101,-0.182320138033,0.00245886197749,0.0306385507409,0.0432751523521,0.000116876118149,8.96587374369e-05,13,14,14
ENSG00000023191.12,RNH1,-3.02524138478,-0.0760463842395,0.00248434765359,0.0795364044754,0.0725802266036,4.9586208827e-07,5.36913236445e-07,35,35,35
ENSG00000131653.8,TRAF7,3.01311826706,0.547929094679,0.00258578125354,0.000158132158044,0.0140884345811,0.0291235522472,0.0136999008371,1,1,1
ENSG00000105711.6,SCN1B,3.01309679263,0.312745449683,0.00258596424109,0.00885246226906,0.00757803767633,0.110146427285,0.0432198602292,10,10,10
ENSG00000145287.6,PLAC8,-3.00746738586,-0.255262203659,0.00263434390266,0.0132592031376,0.00784881610645,0.103963015604,0.0411541854102,19,19,19
ENSG00000134109.6,EDEM1,-3.00087515382,-0.143801882276,0.00269204914016,0.0170810101159,0.0197314982776,0.00971662308384,0.00513661540322,22,23,23
ENSG00000188779.6,SKOR1,-2.99169463149,-0.234482977979,0.00277433624949,0.0104262139426,0.0110178016585,0.05386119026,0.0233886803585,9,9,9
ENSG00000163814.3,CDCP1,-2.98587712685,-0.136368156536,0.00282766235581,0.029416560423,0.00938568910024,0.0752888377906,0.0312021988953,29,30,30
ENSG00000158109.10,TPRG1L,-2.98227648127,-0.152454107795,0.00286113485452,0.0194949899267,0.037170701736,0.000363992129163,0.000257851992327,10,10,10
ENSG00000189283.5,FHIT,-2.98153047768,-0.186821633971,0.00286811496715,0.0131872609518,0.0152388885786,0.0232193663307,0.0111847932433,16,16,16
ENSG00000110237.3,ARHGEF17,-2.96849931607,-0.0519534834493,0.00299257768189,0.162649718087,0.220495335541,6.135672585e-20,2.21354903698e-19,19,21,21
ENSG00000151498.7,ACAD8,2.96612389775,0.0906487081854,0.00301578970143,0.0944190744875,0.198059584134,7.60092140464e-18,2.29375473841e-17,10,10,10
ENSG00000106290.10,TAF6,-2.96211178265,-0.271322446074,0.0030553683748,0.0125856982997,0.0165562991363,0.0179486692699,0.00887431358422,7,7,7
ENSG00000147883.9,CDKN2B,2.95157788316,0.059976580079,0.00316154804079,0.0814801980113,0.167816382956,4.13708653364e-15,9.93747083251e-15,7,8,8
ENSG00000179889.14,PDXDC1,-2.94856870519,-0.101982111785,0.00319249168297,0.0399882127302,0.0279476344637,0.00204355886991,0.00124628052305,27,27,27
ENSG00000269858.1,EGLN2,2.942549627,0.158654751712,0.00325521606476,0.0321968753469,0.0972240183532,4.68587480813e-09,6.32110569705e-09,6,7,7
ENSG00000214021.11,TTLL3,-2.94143150453,-0.311617814633,0.00326699085702,0.00544748881002,0.0072779299864,0.117474025321,0.0455745367938,6,6,6
ENSG00000110921.7,MVK,2.93114539985,0.15534433536,0.00337714674356,0.0336592211622,0.0646457698798,2.18890986857e-06,2.18258743441e-06,8,8,8
ENSG00000148985.15,PGAP2,-2.93017031703,-0.258734700283,0.00338776265146,0.0128518775974,0.0276583577318,0.00215785828085,0.00131152162453,4,4,4
ENSG00000005339.8,CREBBP,2.92494941349,0.0666935462396,0.00344512221689,0.0922263752304,0.0260552254558,0.00291892525148,0.0017325190596,62,63,63
ENSG00000168734.9,PKIG,-2.91119940702,-0.125504804012,0.00360044156217,0.0145775747734,0.0190889486291,0.0109940412264,0.00573422411615,10,10,10
ENSG00000135823.9,STX6,2.90652423063,0.197012653877,0.00365468592492,0.0161851391293,0.033151830187,0.000770475092961,0.000510340171197,12,13,13
ENSG00000170017.8,ALCAM,2.90446639375,0.0634646001429,0.00367879694749,0.155862675976,0.204028741901,2.13543265653e-18,6.87432693755e-18,49,50,50
ENSG00000090372.10,STRN4,2.89554913184,0.0496069618177,0.00378495774526,0.0600361108322,0.0975595787479,4.39499175345e-09,5.94791023921e-09,14,14,14
ENSG00000074370.13,ATP2A3,2.89428943785,0.162874537385,0.00380017689379,0.0380209641494,0.0269141034105,0.00248248075207,0.00149397782082,36,36,36
ENSG00000051620.6,HEBP2,2.88872122822,0.072848452729,0.00386811828645,0.0717766847348,0.147215572416,2.68111970997e-13,5.40912275409e-13,11,12,12
ENSG00000140931.15,CMTM3,-2.88298417261,-0.129863474837,0.00393927233262,0.051209816944,0.115838811901,1.30164759241e-10,2.06463511833e-10,7,7,7
ENSG00000066379.10,ZNRD1,-2.88261568731,-0.0840375897613,0.00394388285783,0.129522261683,0.0534476942228,1.76368216423e-05,1.53517830872e-05,49,49,49
ENSG00000162714.8,ZNF496,2.87938675971,0.13139242248,0.00398449362141,0.0422968330887,0.110154624933,3.91259075443e-10,5.9178187404e-10,10,10,10
ENSG00000166435.11,XRRA1,2.86601499309,0.0342412818367,0.00415674558496,0.55071105607,0.65117579841,7.74145941211e-79,1.02176495017e-76,36,36,36
ENSG00000023228.9,NDUFS1,2.86585009951,0.122806071949,0.00415891124304,0.0319363339829,0.0115097765843,0.0487501830525,0.0214591142512,35,37,37
ENSG00000119632.3,IFI27L2,-2.86412858963,-1.81464012457,0.00418158219801,0.000271734075039,0.00810547653237,0.098450058699,0.0392944016854,1,1,1
ENSG00000165949.8,IFI27,2.86412858963,0.470942960555,0.00418158219801,0.00403448868307,0.00859017815478,0.0888845051151,0.0359779375476,1,1,1
ENSG00000143375.10,CGN,-2.85821308947,-0.145404462352,0.00426034187631,0.00935415634471,0.010608773146,0.0585402166641,0.0251077702641,7,8,8
ENSG00000135049.11,AGTPBP1,2.856249404,0.118773137639,0.00428678253503,0.0196226610353,0.00996797810862,0.0667557393076,0.0280997499137,16,16,16
ENSG00000106086.14,PLEKHA8,-2.85435935342,-0.244210970647,0.004312372161,0.0109393636793,0.0415962925874,0.000159703546283,0.000119980312367,6,6,6
ENSG00000154710.11,RABGEF1,2.85400853718,0.0790134106778,0.00431713711678,0.0303039757854,0.0533068328023,1.81050205632e-05,1.57374718258e-05,39,40,40
ENSG00000185219.11,ZNF445,2.84961538904,0.130197342749,0.00437721249096,0.0168089150537,0.0249718813967,0.00358187940711,0.00208650564997,21,21,21
ENSG00000189079.11,ARID2,-2.8493678492,-0.0696688404484,0.00438061999123,0.0286315098864,0.0144187401868,0.0272845308849,0.0129147587503,28,29,29
ENSG00000140830.4,TXNL4B,-2.84494829178,-1.31297512702,0.00444186330813,4.7773165612e-05,0.0183201690513,0.0127502502709,0.00654539562923,1,1,1
ENSG00000256713.3,PGA5,-2.8434798781,-0.0791256516171,0.00446238269974,0.102020479252,0.0491787919563,3.90064073336e-05,3.22299043731e-05,71,75,75
ENSG00000157353.12,FUK,-2.83688004756,-0.0184693178473,0.00455567239117,0.0380486500223,0.0598131403483,5.39213754708e-06,5.05119752228e-06,15,15,15
ENSG00000164265.4,SCGB3A2,2.82596711501,0.159437956405,0.00471381030984,0.0338653843183,0.0588464500658,6.45636671164e-06,6.00328558562e-06,9,9,9
ENSG00000137270.10,GCM1,2.82120414935,0.127638598523,0.00478437452293,0.0290506150454,0.0615447579367,3.90445600146e-06,3.74860017658e-06,5,5,5
ENSG00000140743.3,CDR2,2.81866216238,0.131622360431,0.00482242449474,0.0138292704499,0.0131777427563,0.0348903408248,0.0160395514005,11,12,12
ENSG00000083844.6,ZNF264,2.81754378267,0.0671747868848,0.00483925163469,0.0683271166874,0.0293509287971,0.0015699234659,0.000981049864074,44,46,46
ENSG00000168175.10,MAPK1IP1L,2.80956926696,0.200419490206,0.00496078429229,0.00982124686421,0.00731508246266,0.116538504631,0.0452676219352,15,15,15
ENSG00000060971.13,ACAA1,2.80759473823,0.0907723345493,0.00499129959737,0.0285443139168,0.0223987918069,0.00583597591603,0.00324502995235,24,24,24
ENSG00000066294.10,CD84,-2.80258360071,-0.175942838512,0.00506950755696,0.010213105311,0.00763416429918,0.10883244246,0.0427908131722,8,8,8
ENSG00000172005.6,MAL,-2.80049181699,-0.192854195547,0.00510248011252,0.0209663879533,0.0412896719978,0.00016907677971,0.000126481892467,5,5,5
ENSG00000213420.3,GPC2,2.79927333756,0.10424497633,0.00512177609348,0.0435597868256,0.0368196724695,0.000388599093148,0.000273506543537,22,24,24
ENSG00000065060.12,UHRF1BP1,-2.79926034374,-0.0543335898642,0.00512198222012,0.27277114936,0.359608916348,2.19320666451e-34,2.06766264139e-33,40,40,40
ENSG00000264364.2,DYNLL2,2.79557662658,0.197968103297,0.00518072187413,0.0155533893156,0.0291816773196,0.00162060403377,0.00100919954639,8,8,8
ENSG00000047365.7,ARAP2,2.78839254379,0.0896545943775,0.00529703168702,0.0206229776645,0.0682770140634,1.11031122629e-06,1.15246982124e-06,1,1,1
ENSG00000052795.8,FNIP2,-2.77980218826,-0.161761197425,0.00543920200161,0.0175279519652,0.01718398329,0.0158868460542,0.00797119064361,16,18,18
ENSG00000138964.12,PARVG,2.77451019727,0.0813110895031,0.00552849008577,0.0541845723938,0.0520297590735,2.29585967586e-05,1.9612230295e-05,43,45,45
ENSG00000087460.19,GNAS,2.7691242575,0.0982924219473,0.00562071943896,0.0559485158899,0.0408727555997,0.000182711887415,0.000135986542661,41,43,43
ENSG00000164659.10,KIAA1324L,2.76882659745,0.124589017398,0.00562585684491,0.0340057021468,0.0347369902443,0.000573046564692,0.000390927454236,23,25,25
ENSG00000173239.9,LIPM,2.75806067447,0.232648910967,0.00581454043368,0.011331673676,0.0156565447025,0.0213948195333,0.0104038302317,12,12,12
ENSG00000104880.13,ARHGEF18,-2.75672412247,-0.1635633781,0.00583835866137,0.0236809029146,0.0335458649226,0.00071578576831,0.000478157037004,18,18,18
ENSG00000167881.10,SRP68,-2.7537727356,-0.187763898508,0.00589126613216,0.0048372205172,0.011430792783,0.0495350530332,0.0217549597812,1,1,1
ENSG00000134812.3,GIF,-2.7469408517,-0.0491737701064,0.00601539818091,0.062982964803,0.0110800080819,0.0531849050422,0.02314309986,51,51,51
ENSG00000076248.6,UNG,2.7398073756,0.160410348929,0.00614752016883,0.0171097150432,0.02715052745,0.00237434254621,0.00143337109802,8,8,8
ENSG00000180902.12,D2HGDH,2.73741681725,0.1057952301,0.006192377827,0.0723518078364,0.11809962423,8.38852831981e-11,1.35717495782e-10,17,18,18
ENSG00000167447.8,SMG8,-2.72524404526,-1.36275599976,0.00642539741121,0.000380428280169,0.011335121552,0.0505035762351,0.0221222044629,1,1,1
ENSG00000152022.7,LIX1L,2.7229115963,1.22622542555,0.00647093709723,0.000559052221378,0.00687081100865,0.128286547586,0.0490328150691,1,1,1
ENSG00000096696.9,DSP,-2.71877290442,-0.088430146527,0.00655245779816,0.0410508786958,0.0503701895701,3.12572763643e-05,2.62069500105e-05,34,34,34
ENSG00000170421.7,KRT8,-2.70951103367,-0.117245563274,0.00673824638945,0.0396518324736,0.020158446043,0.00895248616528,0.00477467950788,35,38,38
ENSG00000139194.3,RBP5,2.70532855085,0.344880463527,0.00682368623937,0.00214775611305,0.163752406133,9.49033389644e-15,2.19347917172e-14,6,18,18
ENSG00000032389.8,TSSC1,-2.70503682792,-0.202653144956,0.00682968172312,0.0169369896415,0.0369186214637,0.000381498625515,0.000269189003526,24,24,24
ENSG00000159479.12,MED8,2.70328493385,0.0736061897367,0.0068657862851,0.0335003226388,0.0162033902564,0.0192266888739,0.0094484526497,29,30,30
ENSG00000214253.4,FIS1,2.69353925925,0.0337976238185,0.00706978188388,0.16168455213,0.203644350367,2.3179831001e-18,7.40495407232e-18,31,33,33
ENSG00000135945.5,REV1,2.68872938773,0.280122289536,0.00717245377098,0.00912683942476,0.00787940661283,0.103288638026,0.0409454005457,16,16,16
ENSG00000135624.11,CCT7,2.6848544111,0.190564372718,0.00725614064091,0.00894402120305,0.00996694160823,0.0667699788206,0.0280997499137,7,7,7
ENSG00000130479.6,MAP1S,2.67146810896,0.133618171802,0.00755202482285,0.0278152956147,0.0191726881351,0.0108182985756,0.00565314303668,22,22,22
ENSG00000213171.2,LINGO4,2.66759747408,0.113961096739,0.0076395725093,0.0126774614498,0.0188350207274,0.0115449838034,0.00599788023896,7,7,7
ENSG00000131469.8,RPL27,-2.66750206918,-0.0599446903426,0.00764174185943,0.0380546894491,0.0410249372705,0.000177611670891,0.00013248159604,24,24,24
ENSG00000198369.5,SPRED2,2.66351011033,3.2810176852,0.00773300880454,5.08313249726e-05,0.049164982626,3.91066625962e-05,3.22914631124e-05,2,2,2
ENSG00000108528.9,SLC25A11,-2.65111349029,-0.260952812143,0.00802268785651,0.00916017348939,0.0100761674266,0.0652870370983,0.0276138696179,15,16,16
ENSG00000167173.14,C15orf39,-2.64923637499,-0.144138963846,0.00806738847824,0.0194104147493,0.0127600357367,0.0379212478565,0.0172189916981,19,20,20
ENSG00000123843.8,C4BPB,2.64367733126,0.207845479708,0.00820107943187,0.0104184793332,0.0226133886043,0.00560246371662,0.00312539237596,8,8,8
ENSG00000006652.9,IFRD1,-2.64272154705,-0.209324304892,0.00822426405834,0.012351176591,0.0150374203219,0.0241561419816,0.0115804280935,13,13,13
ENSG00000103202.8,NME4,-2.64120883073,-0.0935436755888,0.00826107817543,0.0962842839782,0.149429121607,1.72014359806e-13,3.51848735004e-13,13,13,13
ENSG00000148572.10,NRBF2,2.63854201926,0.143091489852,0.00832633809894,0.0239839319646,0.0298933395389,0.00141801004652,0.00089391513351,16,16,16
ENSG00000105479.11,CCDC114,2.63801550341,0.0911892889478,0.00833927692727,0.0874504836515,0.167887931831,4.07691628167e-15,9.80232834214e-15,14,14,14
ENSG00000132383.7,RPA1,2.63713289421,0.135715519466,0.00836100690003,0.016214441316,0.0203749969689,0.00858859570788,0.00460408892167,13,13,13
ENSG00000100298.11,APOBEC3H,2.63649372383,0.11473020539,0.00837677497906,0.0573307606949,0.124961824158,2.19795654873e-11,3.7495878097e-11,10,10,10
ENSG00000197841.10,ZNF181,2.63502206495,0.187507084562,0.00841318138987,0.0118097626938,0.0285415957529,0.00182763992303,0.00112610266873,4,4,4
ENSG00000197183.8,C20orf112,2.62399631442,0.115544717096,0.0086904725542,0.0212135426339,0.0331153748709,0.00077574234321,0.00051369336139,13,13,13
ENSG00000175003.8,SLC22A1,-2.62143808985,-0.0452192990862,0.00875596640495,0.218317238636,0.16616092897,5.80461487195e-15,1.37324904487e-14,79,82,82
ENSG00000100285.9,NEFH,2.61935234676,0.0867574414941,0.00880969012563,0.0236837048773,0.00949491077536,0.0736036291034,0.0305897327721,13,14,14
ENSG00000139572.3,GPR84,2.6164014532,0.208190030535,0.00888620111213,0.0183271882156,0.0342100756576,0.000632277726035,0.000428305083462,6,6,6
ENSG00000025708.8,TYMP,2.61527118367,0.0786486077735,0.00891566367902,0.111993751029,0.203907454194,2.19143331626e-18,7.04555838126e-18,17,19,19
ENSG00000156042.13,TTC18,-2.61448695577,-0.0516233682475,0.00893615726969,0.10455921242,0.0708072048064,6.91365701195e-07,7.34645102999e-07,58,61,61
ENSG00000136816.11,TOR1B,-2.60870169268,-0.0507284975337,0.00908864336661,0.197351462721,0.278605285062,1.21826931421e-25,6.74414445502e-25,19,21,21
ENSG00000179144.4,GIMAP7,2.60125334673,0.155202311014,0.00928838313271,0.0246548339082,0.0438741250969,0.000104559172951,8.07535477757e-05,11,11,11
ENSG00000106701.7,FSD1L,-2.60108840981,-0.112270388293,0.00929285017619,0.0440767509474,0.0348621801603,0.000559813166283,0.00038315050663,25,25,25
ENSG00000171865.5,RNASEH1,2.59900021553,1.24442227815,0.00934957145739,0.000480525340823,0.0193321089614,0.0104916062088,0.00549387666012,1,1,1
ENSG00000160856.16,FCRL3,-2.59180419224,-0.0909014347091,0.00954740946547,0.0854021387775,0.183438216442,1.64179607274e-16,4.41285166748e-16,5,5,5
ENSG00000089006.12,SNX5,-2.59108299015,-0.259194864271,0.00956744161015,0.00544936728212,0.0160422309687,0.0198410733452,0.0097161038346,10,12,12
ENSG00000197467.9,COL13A1,-2.5865884998,-0.0492368111997,0.00969312748644,0.0306244546926,0.0282212539885,0.00194106801564,0.00118839978948,19,19,19
ENSG00000169032.5,MAP2K1,2.58146294688,0.269484893201,0.00983825519112,0.00616588340718,0.0122949649826,0.0416212571572,0.018675096081,6,6,6
ENSG00000002919.10,SNX11,2.5806669275,0.0538521410489,0.00986096698234,0.171672862001,0.255603256852,2.4782719356e-23,1.13617019746e-22,24,24,24
ENSG00000161551.8,ZNF577,2.57054217061,0.181547114684,0.0101539463518,0.0138667952629,0.0340888164058,0.000646757037092,0.000436697820158,5,5,5
ENSG00000113734.13,BNIP1,2.57046447338,0.102663101621,0.0101562243215,0.0308763312237,0.0478737178077,4.97150646936e-05,4.0386213805e-05,18,18,18
ENSG00000153443.8,UBALD1,-2.56669840125,-0.208157617528,0.0102671870669,0.00838241244941,0.0177696919507,0.0141819110749,0.00720658248056,5,5,5
ENSG00000160284.10,SPATC1L,2.56429299241,0.0372290798129,0.0103386230044,0.342743128758,0.4115283481,1.39097973528e-40,1.90612542345e-39,41,41,41
ENSG00000007384.11,RHBDF1,-2.56012964249,-2.96299744151,0.0104633122428,4.20726450728e-05,0.00894780716752,0.0824716474472,0.033774870594,1,1,1
ENSG00000233927.4,RPS28,2.55160453702,0.0338938797054,0.0107228151185,0.620745508177,0.714285586752,2.03048602132e-93,1.27298056545e-90,43,44,44
ENSG00000148834.8,GSTO1,-2.54907606529,-0.0438685157435,0.0108008739372,0.0810678663965,0.150094418134,1.50502685796e-13,3.10295102699e-13,55,56,56
ENSG00000134287.5,ARF3,2.54881567838,0.122155064845,0.0108089412042,0.0338135697279,0.0614713957512,3.95824162327e-06,3.79587907633e-06,28,28,28
ENSG00000198677.6,TTC37,-2.54826443056,-0.0587315909606,0.010826037554,0.113869520725,0.230744765534,6.49434340586e-21,2.51717105655e-20,22,24,24
ENSG00000188389.6,PDCD1,-2.54012593495,-0.105735348019,0.0110812559964,0.022834472743,0.0385351814491,0.000282300517178,0.000204310268966,13,13,13
ENSG00000130304.12,SLC27A1,-2.5364400287,-0.195992032629,0.0111985921807,0.00870845459272,0.0203271336793,0.00866770650105,0.00464252817919,6,6,6
ENSG00000108591.5,DRG2,-2.53567327832,-0.0796984973741,0.0112231389045,0.036101906821,0.0296826059029,0.0014751882065,0.000926698926235,17,17,17
ENSG00000241058.1,NSUN6,2.52924599785,0.0752963615457,0.0114307878394,0.0990641077975,0.128841748017,1.02666992321e-11,1.8029529463e-11,28,28,28
ENSG00000177875.3,C12orf68,-2.52900586679,-0.0946720213441,0.0114386115154,0.0429796219584,0.0231694322197,0.00504051826018,0.00284115251347,40,41,41
ENSG00000198756.6,COLGALT2,2.52874030184,0.0436399555737,0.0114472693839,0.309114708934,0.391524953516,3.91632544458e-38,4.54680976266e-37,37,38,38
ENSG00000137168.7,PPIL1,2.52650995396,0.152181580949,0.0115202123771,0.0205903630649,0.0390448373079,0.000256744676298,0.000187328422382,7,7,7
ENSG00000069424.10,KCNAB2,2.52165976051,0.090533393811,0.0116802622704,0.0435030326295,0.0873104468167,3.08789508627e-08,3.84298993147e-08,27,28,28
ENSG00000237683.5,AL627309.1,-2.52016282082,-1.06656023812,0.0117300560654,0.00051490883078,0.0168749490975,0.0168697187343,0.00840047572167,1,1,1
ENSG00000171649.7,ZIK1,-2.51985054683,-0.207865227952,0.0117404671681,0.00267116508441,0.00750462778581,0.11189132075,0.0438085649245,2,2,2
ENSG00000170909.9,OSCAR,-2.51916651782,-0.0693353109714,0.0117633010949,0.125482761469,0.223513053026,3.17672381884e-20,1.17152701394e-19,10,10,10
ENSG00000149243.11,KLHL35,-2.51746909357,-0.0754453543533,0.0118201339297,0.0983847212691,0.189656745549,4.47230361319e-17,1.27158224298e-16,10,10,10
